scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
51,jinan,Asia/Shanghai,2023,4200177,1461.4734850340485,1957.031103245074,1479449.4297781826,424.17108830440566,0.9902090482411208,0.9160055301521279,0.8750215226645024,True,17.0,4250.0,0.008477365066680431,0.3474725436489694,0.9915226349333196,165118.33308095718,,0.32388839899999766,1812041.6111424954,2598044.381847725,4410085.99299022
52,jinan,Asia/Shanghai,2023,4200178,2396.6075003445867,801.4002805257601,1215148.50130201,515.0687341022144,0.9983148704954865,0.9558990597185781,0.8956408861529123,True,18.0,4500.0,0.0015378675515229272,0.35921003962573117,0.998462132448477,174831.17620336646,,0.3508245530001659,2971489.0900668097,1063893.922267626,4035383.0123344357
53,jinan,Asia/Shanghai,2023,4200179,1003.0985590333429,213.51265903999976,1371420.9464999354,469.00433427230104,0.9975525647961089,0.8924496163104444,0.8548671802366102,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0024 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.34367810899993856,1243714.886146667,283447.39301916683,1527162.2791658337
54,jinan,Asia/Shanghai,2023,4200180,1973.7723391740985,1807.4558351653454,1044644.783333549,501.62751186358406,0.9908648570967469,0.8938172969849153,0.8067680026547921,True,8.0,2000.0,0.006363243897614564,0.42154185084750595,0.9936367561023854,77702.74497927396,,0.33708215399997243,2447227.1622650763,2399476.6716802474,4846703.833945324
55,jinan,Asia/Shanghai,2023,4200181,702.555440562245,295.05278252019866,800881.8650816993,324.52666387770523,0.9969716149316301,0.8831354515251925,0.8304515212931711,True,47.0,11750.0,0.0028130609991313623,0.6769168796487153,0.9971869390008686,456503.6267532346,,0.3629374409999855,871079.5683054607,391695.47316037025,1262775.041465831
56,jinan,Asia/Shanghai,2023,4200182,2969.3819522485596,502.401527440168,1049668.3491963872,494.3203894482144,0.9974081214895508,0.9285047589637768,0.863839975858796,True,12.0,3000.0,0.0024415146425551416,0.36096751495827867,0.9975584853574448,116554.11746891096,,0.32685614799993346,3681656.706022671,666960.0006015793,4348616.70662425
57,jinan,Asia/Shanghai,2023,4200183,2529.957147528913,318.9425796549107,801814.6905386703,234.91085553629716,0.9980506034794691,0.9381661686905703,0.7343920703874045,True,12.0,3000.0,0.001626310956243247,0.40662229370450237,0.9983736890437568,116554.11746891096,,0.33605378500010374,3136825.7260055314,423410.2236957111,3560235.9497012426
58,jinan,Asia/Shanghai,2023,4200184,3170.7918854708564,1045.920692517212,1609355.986353723,524.2167775370621,0.99053538022965,0.8993660447165847,0.8171542650309445,True,16.0,4000.0,0.008598182996320156,0.3126833573690125,0.9914018170036798,155405.48995854793,,0.3314677850000862,3931379.4575016215,1388505.4634782355,5319884.920979857
59,jinan,Asia/Shanghai,2023,4200185,632.5253088324838,922.276935535004,1350692.3371939815,529.4581994850564,0.9951917486264783,0.9525571868900252,0.7340682387317037,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0048 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.3808067550000942,784251.0941472987,1224362.9684276886,2008614.0625749873
60,jinan,Asia/Shanghai,2023,4200186,3435.902431701317,1097.5511843773675,1639242.5296600978,538.3538914182951,0.9934265912509543,0.9157772522099493,0.8169505405609874,True,17.0,4250.0,0.006533115811159887,0.327165734626419,0.9934668841888401,165118.33308095718,,0.3242453180000666,4260082.883353455,1457047.1995226387,5717130.082876094
61,jinan,Asia/Shanghai,2023,4200187,1726.0081321001385,976.7342066372383,1876353.609646006,520.7077565955973,0.9983950165769129,0.9152342781577597,0.7658524919195538,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0016 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.3268111590000444,2140030.9951315466,1296657.3775473586,3436688.3726789053
62,jinan,Asia/Shanghai,2023,4200188,1635.7783626791927,370.3515828488996,1082306.4751037543,439.24552085815446,0.9935018704036988,0.8993085075304129,0.8125344821149715,True,19.0,4750.0,0.006282633921133505,0.31647701644590903,0.9937173660788665,184544.01932577568,,0.3140986790001534,2028157.5342519348,491657.923848798,2519815.458100733
63,jinan,Asia/Shanghai,2023,4200189,2824.723710143984,1093.8628619233068,1712029.4703788264,536.1663813926941,0.9986722192099994,0.9570077909532163,0.7375218585530067,True,40.0,10000.0,0.0012723589415988158,0.41815491844962444,0.9987276410584012,388513.7248963699,,0.32074308300002485,3502298.8478251207,1452150.7901531986,4954449.637978319
64,jinan,Asia/Shanghai,2023,4200190,3013.1505745611234,711.9148422321359,1316454.2512969049,499.7337025339253,0.9902157331997515,0.9268411699390505,0.7927351429363002,True,12.0,3000.0,0.009505662104010737,0.3123983144460543,0.9904943378959893,116554.11746891096,,0.3096009620001041,3735924.241975195,945098.0892170271,4681022.3311922215
65,jinan,Asia/Shanghai,2023,4200191,1787.0783640722382,975.937443748289,861028.1062125101,363.8403005157101,0.9989418869710817,0.966283677337474,0.7080798457684326,True,13.0,3250.0,0.0005397757480148983,0.42839769758216434,0.9994602242519851,126266.96059132021,,0.32212424399995143,2215750.3309038207,1295599.6399652285,3511349.9708690494
