scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
28,jinan,Asia/Shanghai,2023,4200154,1649.9594683322296,1513.4342756192802,4264965.3262645,1710.5959815738472,0.9970227134451846,0.9231432607712087,0.7752718946961652,True,24,6000.0,0.0,0.29219206775640033,0.7364301159533806,233108.23493782192,,0.2878859599999828,2045740.3052008804,2009150.1921193847,4054890.497320265
29,jinan,Asia/Shanghai,2023,4200155,2264.773999907662,1434.9734571898077,1561513.429443014,1036.0451465784452,0.9974285956007669,0.9065823122809681,0.7917096163597102,True,11,2750.0,0.0,0.3260420500502328,0.9733521811918395,106841.2743465017,,0.31238883800000394,2808032.2836446837,1904990.0241088415,4713022.307753526
30,jinan,Asia/Shanghai,2023,4200156,1351.725313592117,1706.4138433896887,2032097.6593569145,1798.7466226639342,0.9959911626249588,0.9385112514002917,0.7180881453968265,True,15,3750.0,0.0,0.2941125594190113,0.9227929118392543,145692.6468361387,,0.31684297500004277,1675967.8093006867,2265339.008447321,3941306.817748008
31,jinan,Asia/Shanghai,2023,4200157,2468.80711798247,265.0928788904532,1527149.1706435024,472.3210838201585,0.9954533265988296,0.9521333629773474,0.7477105641254777,True,12,3000.0,0.0,0.2603400096606262,0.9551235598770293,116554.11746891096,,0.3253101119999542,3061007.4513700763,351922.3907720051,3412929.8421420814
32,jinan,Asia/Shanghai,2023,4200158,3048.226528769219,303.0174922758687,5504819.268208381,1698.9136022411926,0.9969489755919394,0.9428308705580773,0.8675960437310766,True,34,8500.0,0.0,0.285877931810735,0.7022981349036543,330236.66616191436,,0.32523841199997605,3779413.9728710772,402268.9737038488,4181682.946574926
33,jinan,Asia/Shanghai,2023,4200159,620.4538986411992,563.2077992942998,2124618.396528215,1106.343386270181,0.9967066931549596,0.9367010660118759,0.870226219952387,True,7,1750.0,0.0,0.32233014688583117,0.6009483416975528,67989.90185686472,,0.35160620199997084,769284.0777793846,747682.9858979194,1516967.063677304
34,jinan,Asia/Shanghai,2023,4200160,965.6389773232727,1522.317965483291,2465207.4543445203,779.0622518449204,0.9963891422755318,0.9682184306408813,0.8223087211954139,True,13,3250.0,0.0,0.290009622257916,0.8064030381752864,126266.96059132021,,0.35510164599998006,1197269.759711097,2020943.6789490008,3218213.438660098
35,jinan,Asia/Shanghai,2023,4200161,663.5009449738868,1309.356145869559,1711752.7579008355,1637.803995913544,0.9963862045659055,0.8955815061780253,0.7183442011648395,True,10,2500.0,0.0,0.3100092871538313,0.8139913383445444,97128.43122409248,,0.3925274079999781,822656.9511092019,1738227.5493595987,2560884.500468801
36,jinan,Asia/Shanghai,2023,4200162,1050.5996866409569,1964.0489231975464,3792803.212292449,1497.7133276779712,0.99572767507897,0.9315171834962773,0.7290260509330099,True,20,5000.0,0.0,0.3164652027008292,0.7036978820473649,194256.86244818495,,0.34311390099998107,1302610.2548841853,2607360.84476449,3909971.0996486754
37,jinan,Asia/Shanghai,2023,4200163,3338.073360674285,742.4167385264923,4390086.079037711,1379.6863224246927,0.9958430983972077,0.9646534968725966,0.7296877979840115,True,36,9000.0,0.0,0.24135730395807992,0.8825722348898101,349662.3524067329,,0.3906047930000227,4138787.253090094,985590.6905721374,5124377.943662231
38,jinan,Asia/Shanghai,2023,4200164,1451.1227339517136,264.90770169925463,3592000.220784302,1063.7857451262385,0.9920303358138379,0.9315212139809904,0.8131543800863842,True,16,4000.0,0.0,0.3321958386956073,0.5666691804811823,155405.48995854793,,0.37478540500001145,1799207.9936599778,351676.5599518193,2150884.5536117973
39,jinan,Asia/Shanghai,2023,4200165,2378.037442823171,849.1832020104576,4063696.2230337914,1431.3879638751084,0.9979776259805133,0.9628951477565673,0.8007265850366199,True,28,7000.0,0.0,0.2509970958182882,0.8287296153420779,271959.60742745886,,0.38465095899999824,2948464.575907163,1127327.8403621018,4075792.4162692646
40,jinan,Asia/Shanghai,2023,4200166,2060.8253442217074,1639.7667393749057,3072253.4587210063,1572.335307283096,0.9944472748186568,0.8904271051901742,0.7144118294145887,True,23,5750.0,0.0,0.26821223456907956,0.8983175898886353,223395.39181541264,,0.3397037640000349,2555161.8385603423,2176862.063004342,4732023.901564684
41,jinan,Asia/Shanghai,2023,4200167,3025.9796331183893,300.02225043238025,2903057.1806682795,867.7820567021641,0.9915569500067244,0.908250403282179,0.8485385133450172,True,23,5750.0,0.0,0.23346678889051822,0.9158062748502529,223395.39181541264,,0.4055663729999992,3751830.6461457824,398292.6591573672,4150123.30530315
42,jinan,Asia/Shanghai,2023,4200168,1663.5250854909493,1353.599542255087,1553638.2248783812,692.6807220431381,0.9947257947267053,0.8947376173832466,0.7331813735753067,True,11,2750.0,0.0,0.3079361222760494,0.9507847287016339,106841.2743465017,,0.4021224069999789,2062559.948543131,1796962.5930810214,3859522.541624152
43,jinan,Asia/Shanghai,2023,4200169,3008.912871650714,1980.4394048304898,4279847.1401422415,1574.6976232343989,0.9989128949789364,0.8927436299711897,0.7896491226508702,True,31,7750.0,0.0,0.2562000422109463,0.9049951619678998,301098.13679468667,,0.3979638509999859,3730670.028273779,2629119.925982789,6359789.954256568
44,jinan,Asia/Shanghai,2023,4200170,3221.310866468645,280.368360153702,2664261.4247185313,808.8830624403397,0.9944117778816143,0.9327800655713316,0.7986579951701334,True,22,5500.0,0.0,0.2390946301588333,0.9342891790248627,213682.5486930034,,0.3546510049999938,3994016.581375529,372201.260234119,4366217.841609648
45,jinan,Asia/Shanghai,2023,4200171,2094.2331230137333,388.96348861292705,3492762.533507703,1684.2727415723466,0.9956774901632827,0.8959755924193271,0.767771127121921,True,26,6500.0,0.0,0.2717585369253534,0.7752210259900791,252533.92118264042,,0.3552057599999898,2596583.243688048,516366.0427568374,3112949.286444885
46,jinan,Asia/Shanghai,2023,4200172,1334.0663198024415,1465.4602382580067,4668848.865346314,1774.5283265595497,0.9955832193869224,0.9229755286264959,0.8522865126368016,True,16,4000.0,0.0,0.31785892005751126,0.6182241425430753,155405.48995854793,,0.35511818200001244,1654072.8985236683,1945462.5593401515,3599535.45786382
47,jinan,Asia/Shanghai,2023,4200173,1820.2660985821058,1195.5868443402953,4770512.047411784,1757.741163387797,0.9988612027328846,0.9059405420939115,0.8467506994875833,True,23,5750.0,0.0,0.2993169618042583,0.6818268762652395,223395.39181541264,,0.3792250989999957,2256898.909052694,1587193.825789888,3844092.734842582
48,jinan,Asia/Shanghai,2023,4200174,1894.9203685809591,1960.2505623329125,3557880.010970299,1511.1550107839616,0.9907633734508065,0.9299915539123987,0.8604119573971448,True,22,5500.0,0.0,0.2649809536015046,0.8698653129734235,213682.5486930034,,0.33788760900000625,2349460.727705352,2602318.354592398,4951779.08229775
49,jinan,Asia/Shanghai,2023,4200175,3274.105001659666,1680.649563111377,1684853.636005871,921.7832778294279,0.9904382862508246,0.8898354062003102,0.8350611257334968,True,11,2750.0,0.0,0.36300125387099125,0.9779847213732005,106841.2743465017,,0.3649803229999975,4059474.6076552076,2231135.7995568616,6290610.407212069
50,jinan,Asia/Shanghai,2023,4200176,2365.693320125737,1744.6255483246816,1522500.6246982957,1120.4810789628896,0.9960955865942795,0.8826646560215752,0.7802711115106775,True,10,2500.0,0.0,0.360171963571297,0.9699899290522661,97128.43122409248,,0.34606439700002056,2933159.430648042,2316066.717967403,5249226.148615445
51,jinan,Asia/Shanghai,2023,4200177,3186.9046441510905,1408.9030559405458,2688291.816802987,1593.8935814846777,0.9931322828106857,0.9568010204029653,0.7597887302237811,True,20,5000.0,0.0,0.27501616400853635,0.9575031760368008,194256.86244818495,,0.3217514920000326,3951357.2330123424,1870380.4262410048,5821737.659253348
52,jinan,Asia/Shanghai,2023,4200178,2270.960752649447,914.4921219461013,2874125.253775335,1641.180587040617,0.9916883431374555,0.8876330432112187,0.768385387709132,True,23,5750.0,0.0,0.24874850326988265,0.9101711320987826,223395.39181541264,,0.35688014600003726,2815703.0717368145,1214028.2879134936,4029731.3596503083
53,jinan,Asia/Shanghai,2023,4200179,1476.0281915500311,1836.3166659613073,4147710.2764253616,1439.2451291851673,0.9953167031474739,0.9388095288108546,0.7598766583029651,True,23,5750.0,0.0,0.3027150684529292,0.7414120499213217,223395.39181541264,,0.3467987360000393,1830087.5997389378,2437790.686812952,4267878.28655189
54,jinan,Asia/Shanghai,2023,4200180,1224.1161848799889,780.4862249035974,2277207.820417112,1624.0401114071303,0.992549222399251,0.9305340454972946,0.8583948850282748,True,14,3500.0,0.0,0.2574741338669075,0.8340229868490141,135979.80371372943,,0.33509904299995696,1517748.6876019943,1036129.598736583,2553878.286338577
55,jinan,Asia/Shanghai,2023,4200181,2851.472328127141,989.0952654515472,3881286.5429336284,1792.5824485090347,0.9960713772928113,0.9533174598806095,0.8805107938438463,True,27,6750.0,0.0,0.22971001065577257,0.8992376378843863,262246.76430504967,,0.3227497099999823,3535463.738822035,1313067.2237439533,4848530.962565988
56,jinan,Asia/Shanghai,2023,4200182,2594.56917682974,572.6369747446615,3010357.843918192,951.7760880493365,0.9937494866976223,0.8801494636907321,0.7224140741997395,True,26,6500.0,0.0,0.24702615573019998,0.8996838641161387,252533.92118264042,,0.3754905840000333,3216936.440891837,760200.6287006568,3977137.0695924936
57,jinan,Asia/Shanghai,2023,4200183,3088.293691222634,202.21951252143464,4040836.7790643754,1085.3028091100914,0.9929978474490957,0.9188194318131805,0.8561162275053169,True,31,7750.0,0.0,0.2477155075002892,0.8319074186518682,301098.13679468667,,0.3416185859999814,3829092.1684384113,268455.24710115325,4097547.4155395646
58,jinan,Asia/Shanghai,2023,4200184,1492.2072261646,1874.6923116604708,1742846.4492347904,1045.0774473353927,0.996404022374371,0.8935408610401727,0.7094748040010963,True,13,3250.0,0.0,0.325087245770933,0.948454452345717,126266.96059132021,,0.3243592850000141,1850147.5489955815,2488736.0348675484,4338883.58386313
59,jinan,Asia/Shanghai,2023,4200185,914.6161149155922,1853.881748355229,1546298.909105617,663.6507647358926,0.9902815516161148,0.8899566520805983,0.8240298573256593,True,10,2500.0,0.0,0.32228030935700824,0.9265278850686306,97128.43122409248,,0.3149371019999876,1134007.8868484762,2461109.1019135355,3595116.9887620118
60,jinan,Asia/Shanghai,2023,4200186,1224.9167262172573,1224.5816907752182,4450976.9138306305,1589.2094663256908,0.9900426725362068,0.956803251340813,0.8238238172853948,True,12,3000.0,0.0,0.32069441316074754,0.5783728390614834,116554.11746891096,,0.35230923799997527,1518741.2572444987,1625685.752544593,3144427.0097890915
61,jinan,Asia/Shanghai,2023,4200187,931.1559843666024,1447.5717684734627,2364719.6822103905,1110.2097822148608,0.9989259702833584,0.8803606844260006,0.7033159603795114,True,14,3500.0,0.0,0.29897431796576646,0.7920743298377464,135979.80371372943,,0.34362922000002527,1154515.225500191,1921714.8333349163,3076230.0588351074
62,jinan,Asia/Shanghai,2023,4200188,3479.2537457915196,1252.3499014414979,2134549.8775925655,1656.223079655731,0.9979234227011492,0.9282580371800238,0.8243584059721513,True,15,3750.0,0.0,0.2959385837298361,0.9746296202037745,145692.6468361387,,0.34854810600000974,4313833.010080745,1662549.266668547,5976382.276749292
63,jinan,Asia/Shanghai,2023,4200189,2532.862290799382,1506.385342487781,4334688.976596935,1461.7911320586556,0.9988507536839364,0.9177345149110725,0.8029166103771062,True,31,7750.0,0.0,0.25667855577572996,0.8610974159517399,301098.13679468667,,0.3517351579999968,3140427.734900204,1999792.4250967016,5140220.159996905
64,jinan,Asia/Shanghai,2023,4200190,1136.4422225699043,1045.6415987146902,5167474.522814149,1629.7120273351222,0.9934114742553357,0.9265317538164486,0.8483432821039469,True,8,2000.0,0.0,0.34511355287551476,0.46996771004952775,77702.74497927396,,0.3935280169999942,1409044.1031216872,1388134.9542490016,2797179.0573706888
65,jinan,Asia/Shanghai,2023,4200191,3162.71326546413,910.3337986701481,3095662.44299833,1252.2375804575454,0.9952289043637325,0.9168225979862318,0.8203549511735417,True,23,5750.0,0.0,0.24062425178486613,0.9354723494364229,223395.39181541264,,0.3490141450000124,3921362.994142756,1208507.9318971364,5129870.926039892
66,jinan,Asia/Shanghai,2023,4200192,3306.144108699484,1041.7524619278738,2483710.903753157,928.0883760362054,0.9935469628433381,0.8917997823723598,0.732574300110911,True,20,5000.0,0.0,0.2736026126052703,0.9581132667141388,194256.86244818495,,0.3590383800000154,4099199.033540804,1382971.9550700558,5482170.98861086
67,jinan,Asia/Shanghai,2023,4200193,1334.3400706144635,563.7585829618604,2428830.674355436,1130.8172219131172,0.994215749771221,0.903349585586908,0.7090346233978853,True,18,4500.0,0.0,0.27609136414273194,0.8037923036995522,174831.17620336646,,0.36930933100001084,1654412.3147823603,748414.1753055616,2402826.4900879217
68,jinan,Asia/Shanghai,2023,4200194,2794.410657821703,1778.0794350763147,6008209.267832193,1778.3960515510557,0.9988413001479408,0.9657699219491183,0.7143644281005769,True,41,10250.0,0.0,0.280920170899397,0.7829113893508614,398226.5680187791,,0.35323572199996534,3464714.5106946845,2360478.215762166,5825192.726456851
69,jinan,Asia/Shanghai,2023,4200195,995.9339701018735,655.8598539203552,2301560.12491129,1592.7064209127182,0.995258050740551,0.946161648476767,0.7592065725820051,True,14,3500.0,0.0,0.28249153054171916,0.7503461568778057,135979.80371372943,,0.3254779530000178,1234831.7052997348,870682.6406242694,2105514.345924004
70,jinan,Asia/Shanghai,2023,4200196,1613.7579112648316,928.7389359677609,5300074.858720174,1481.2941827443954,0.9918613217476263,0.9647384971064289,0.7241310674887372,True,14,3500.0,0.0,0.33393124742510344,0.5374624267230288,135979.80371372943,,0.34155162500002234,2000854.969636447,1232941.5566228293,3233796.526259276
71,jinan,Asia/Shanghai,2023,4200197,3188.366247270891,380.7121621696567,2822699.0557565554,1585.0699504951397,0.9916154286511147,0.9172211138178973,0.7899718599888252,True,23,5750.0,0.0,0.23913750649486248,0.9293996979116503,223395.39181541264,,0.344796443000007,3953169.4353541406,505412.0460251638,4458581.481379304
72,jinan,Asia/Shanghai,2023,4200198,1235.776919069629,1478.4413624047759,5756673.247011019,1624.4051957978004,0.993053899311629,0.9277765354859033,0.7496812807731302,True,9,2250.0,0.0,0.3418032525939232,0.4916153216572807,87415.58810168323,,0.3462780129999601,1532206.5178565113,1962695.5693846312,3494902.0872411425
73,jinan,Asia/Shanghai,2023,4200199,1234.3895046504363,490.2573131334634,6200095.054037574,1643.1843600478119,0.9969962284199493,0.9265895369158956,0.7981215831023744,True,4,1000.0,0.0,0.37906018554914106,0.3329245658669444,38851.37248963698,,0.32452811199999587,1530486.3000864177,650838.0249726934,2181324.325059111
74,jinan,Asia/Shanghai,2023,4200200,1874.786124609542,432.25410292767515,2261633.5507878787,1285.1959382422942,0.9935363465241321,0.9629667205139495,0.7638312989216139,True,18,4500.0,0.0,0.23771501625452682,0.9028923952481224,174831.17620336646,,0.33937863100004506,2324496.8208957445,573836.2266086284,2898333.047504373
75,jinan,Asia/Shanghai,2023,4200201,1107.567223772558,1175.7422629112946,5006955.506217161,1734.091455879792,0.9954905443459846,0.9029596237924643,0.8250956313827873,True,7,1750.0,0.0,0.344920744670707,0.4839026617631278,67989.90185686472,,0.35080436300000883,1373242.769824654,1560849.2760245595,2934092.0458492134
76,jinan,Asia/Shanghai,2023,4200202,1461.4734850340485,1957.031103245074,3498380.6758181844,1359.59880906542,0.9902090482411208,0.9160055301521279,0.8750215226645024,True,18,4500.0,0.0,0.28136983503893653,0.8052025932710105,174831.17620336646,,0.35967615099997374,1812041.6111424954,2598044.381847725,4410085.99299022
77,jinan,Asia/Shanghai,2023,4200203,2396.6075003445867,801.4002805257601,2721025.003829441,1677.7405693577505,0.9983148704954865,0.9558990597185781,0.8956408861529123,True,19,4750.0,0.0,0.23236230203391667,0.9286731718513355,184544.01932577568,,0.3221027559999925,2971489.0900668097,1063893.922267626,4035383.0123344357
78,jinan,Asia/Shanghai,2023,4200204,1003.0985590333429,213.51265903999976,3180649.842646869,1516.5151699530536,0.9975525647961089,0.8924496163104444,0.8548671802366102,True,6,1500.0,0.0,0.3485574226460056,0.44072096135327066,58277.05873445548,,0.3384441020000395,1243714.886146667,283447.39301916683,1527162.2791658337
79,jinan,Asia/Shanghai,2023,4200205,2558.4887468454513,1374.8361227646594,6460210.027640275,1799.190672913863,0.9946481346237208,0.8885679178264778,0.8455686597937437,True,31,7750.0,0.0,0.30314323713841645,0.6698026865053119,301098.13679468667,,0.3483157929999834,3172201.2875353443,1825155.0825059796,4997356.370041324
80,jinan,Asia/Shanghai,2023,4200206,3429.9922346497674,772.9874977322365,3806044.429187869,994.6876947416383,0.9904627723910123,0.94050379881011,0.7706675390136936,True,30,7500.0,0.0,0.23879983227904394,0.9125474506895943,291385.2936722774,,0.3556386610000004,4252754.989212967,1026174.7104538884,5278929.699666856
81,jinan,Asia/Shanghai,2023,4200207,1973.7723391740985,1807.4558351653454,2219543.4803927913,1630.6962915225442,0.9908648570967469,0.8938172969849153,0.8067680026547921,True,15,3750.0,0.0,0.28927771269918623,0.9434460789256982,145692.6468361387,,0.3399360039999806,2447227.1622650763,2399476.6716802474,4846703.833945324
82,jinan,Asia/Shanghai,2023,4200208,702.555440562245,295.05278252019866,1502593.7208285276,1010.8433235719684,0.9969716149316301,0.8831354515251925,0.8304515212931711,True,8,2000.0,0.0,0.2843821845600868,0.7170416266766886,77702.74497927396,,0.34892488199994887,871079.5683054607,391695.47316037025,1262775.041465831
83,jinan,Asia/Shanghai,2023,4200209,2969.3819522485596,502.401527440168,2234318.674107021,1605.1213630687505,0.9974081214895508,0.9285047589637768,0.863839975858796,True,16,4000.0,0.0,0.24315631768090104,0.9530613160446638,155405.48995854793,,0.3581848979999904,3681656.706022671,666960.0006015793,4348616.70662425
84,jinan,Asia/Shanghai,2023,4200210,1894.0389135719888,862.2278123992717,2595946.0823931615,691.7310780090211,0.9967634172951425,0.8907019313230564,0.717196470022189,True,21,5250.0,0.0,0.2529914265189041,0.895140471653054,203969.70557059417,,0.36997410399999353,2348367.835380613,1144645.1311695166,3493012.9665501295
85,jinan,Asia/Shanghai,2023,4200211,1846.1885216037517,907.2527180547331,5875420.9952704115,1765.8339041597594,0.9978557306289676,0.8973070611131619,0.7441595842417867,True,14,3500.0,0.0,0.337365820095193,0.5198009527571781,135979.80371372943,,0.33729159900002514,2289039.423169354,1204417.6626266963,3493457.0857960503
