timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,WS10M
2023-03-20 18:00:00+01:00,0.0,0.0,0.0,1.5,2.27
2023-03-20 19:00:00+01:00,0.0,0.0,0.0,1.14,2.02
2023-03-20 20:00:00+01:00,0.0,0.0,0.0,0.52,1.82
2023-03-20 21:00:00+01:00,0.0,0.0,0.0,-0.25,1.83
2023-03-20 22:00:00+01:00,0.0,0.0,0.0,-0.77,1.8
2023-03-20 23:00:00+01:00,0.0,0.0,0.0,-1.26,1.92
2023-03-21 00:00:00+01:00,0.0,0.0,0.0,-1.6,1.93
2023-03-21 01:00:00+01:00,0.0,0.0,0.0,-1.91,2.03
2023-03-21 02:00:00+01:00,0.0,0.0,0.0,-2.3,2.23
2023-03-21 03:00:00+01:00,0.0,0.0,0.0,-2.31,2.17
2023-03-21 04:00:00+01:00,0.0,0.0,0.0,-2.33,2.03
2023-03-21 05:00:00+01:00,0.0,0.0,0.0,-2.54,1.81
2023-03-21 06:00:00+01:00,29.3,97.82,27.82,-1.78,1.65
2023-03-21 07:00:00+01:00,137.15,374.52,76.3,-0.05,1.54
2023-03-21 08:00:00+01:00,290.55,831.4,91.7,1.64,1.27
2023-03-21 09:00:00+01:00,392.4,839.49,124.46,3.51,1.36
2023-03-21 10:00:00+01:00,474.38,952.92,136.84,4.64,1.56
2023-03-21 11:00:00+01:00,504.5,1020.95,160.09,4.71,1.64
2023-03-21 12:00:00+01:00,485.98,623.27,211.97,4.64,1.71
2023-03-21 13:00:00+01:00,369.95,167.89,269.69,4.41,1.61
2023-03-21 14:00:00+01:00,296.55,154.11,228.32,4.25,1.38
2023-03-21 15:00:00+01:00,201.3,108.28,155.41,4.07,1.14
2023-03-21 16:00:00+01:00,100.82,71.77,81.81,3.35,0.86
2023-03-21 17:00:00+01:00,21.0,23.36,21.04,1.61,1.51
2023-03-21 18:00:00+01:00,0.0,0.0,0.0,0.18,1.97
2023-03-21 19:00:00+01:00,0.0,0.0,0.0,-0.04,1.82
2023-03-21 20:00:00+01:00,0.0,0.0,0.0,0.05,1.72
2023-03-21 21:00:00+01:00,0.0,0.0,0.0,0.09,1.82
2023-03-21 22:00:00+01:00,0.0,0.0,0.0,-0.11,1.79
2023-03-21 23:00:00+01:00,0.0,0.0,0.0,-0.08,1.83
2023-03-22 00:00:00+01:00,0.0,0.0,0.0,0.06,1.96
2023-03-22 01:00:00+01:00,0.0,0.0,0.0,0.39,2.21
2023-03-22 02:00:00+01:00,0.0,0.0,0.0,0.38,2.26
2023-03-22 03:00:00+01:00,0.0,0.0,0.0,0.4,2.25
2023-03-22 04:00:00+01:00,0.0,0.0,0.0,0.47,2.2
2023-03-22 05:00:00+01:00,0.0,0.0,0.0,0.56,2.18
2023-03-22 06:00:00+01:00,24.17,29.24,23.53,0.75,2.18
2023-03-22 07:00:00+01:00,77.97,100.19,65.73,1.19,2.3
2023-03-22 08:00:00+01:00,134.9,159.53,103.33,2.27,2.38
2023-03-22 09:00:00+01:00,176.45,252.12,117.21,3.61,2.64
2023-03-22 10:00:00+01:00,199.6,312.15,118.13,4.96,2.42
2023-03-22 11:00:00+01:00,176.98,29.28,149.73,6.25,2.59
2023-03-22 12:00:00+01:00,200.65,87.19,155.58,7.27,2.66
2023-03-22 13:00:00+01:00,187.4,49.42,150.66,7.62,2.81
2023-03-22 14:00:00+01:00,152.98,85.19,120.35,7.39,3.02
2023-03-22 15:00:00+01:00,112.57,51.93,93.43,7.17,3.23
2023-03-22 16:00:00+01:00,66.47,28.07,57.48,6.87,3.47
2023-03-22 17:00:00+01:00,20.27,4.42,20.03,6.42,3.63
2023-03-22 18:00:00+01:00,0.0,0.0,0.0,5.96,3.66
2023-03-22 19:00:00+01:00,0.0,0.0,0.0,5.65,3.76
2023-03-22 20:00:00+01:00,0.0,0.0,0.0,5.58,4.02
2023-03-22 21:00:00+01:00,0.0,0.0,0.0,5.73,4.38
2023-03-22 22:00:00+01:00,0.0,0.0,0.0,5.84,4.61
2023-03-22 23:00:00+01:00,0.0,0.0,0.0,5.85,4.94
2023-03-23 00:00:00+01:00,0.0,0.0,0.0,5.49,4.9
2023-03-23 01:00:00+01:00,0.0,0.0,0.0,4.82,4.62
2023-03-23 02:00:00+01:00,0.0,0.0,0.0,4.35,4.49
2023-03-23 03:00:00+01:00,0.0,0.0,0.0,3.94,4.18
2023-03-23 04:00:00+01:00,0.0,0.0,0.0,3.22,3.92
2023-03-23 05:00:00+01:00,0.0,0.0,0.0,2.39,3.55
2023-03-23 06:00:00+01:00,49.9,300.52,24.61,2.04,3.29
2023-03-23 07:00:00+01:00,171.93,611.53,49.13,2.6,3.28
2023-03-23 08:00:00+01:00,312.12,749.04,74.48,3.66,3.36
2023-03-23 09:00:00+01:00,423.17,834.55,81.0,5.19,3.11
2023-03-23 10:00:00+01:00,499.5,859.12,92.12,6.83,2.9
2023-03-23 11:00:00+01:00,536.8,824.97,110.04,8.19,2.72
2023-03-23 12:00:00+01:00,529.83,794.49,127.49,9.12,2.55
2023-03-23 13:00:00+01:00,483.42,782.37,139.93,9.4,2.25
2023-03-23 14:00:00+01:00,404.98,718.13,137.91,9.08,1.89
2023-03-23 15:00:00+01:00,294.65,571.31,122.28,8.43,1.54
2023-03-23 16:00:00+01:00,144.27,202.17,106.03,7.02,1.48
2023-03-23 17:00:00+01:00,41.15,49.97,37.57,4.76,1.9
2023-03-23 18:00:00+01:00,0.0,0.0,0.0,3.83,2.09
2023-03-23 19:00:00+01:00,0.0,0.0,0.0,4.19,2.4
2023-03-23 20:00:00+01:00,0.0,0.0,0.0,4.18,2.45
2023-03-23 21:00:00+01:00,0.0,0.0,0.0,4.08,2.58
2023-03-23 22:00:00+01:00,0.0,0.0,0.0,4.23,3.15
2023-03-23 23:00:00+01:00,0.0,0.0,0.0,4.44,3.74
2023-03-24 00:00:00+01:00,0.0,0.0,0.0,4.25,3.67
2023-03-24 01:00:00+01:00,0.0,0.0,0.0,4.11,3.45
2023-03-24 02:00:00+01:00,0.0,0.0,0.0,3.96,3.11
2023-03-24 03:00:00+01:00,0.0,0.0,0.0,3.65,2.86
2023-03-24 04:00:00+01:00,0.0,0.0,0.0,3.18,2.73
2023-03-24 05:00:00+01:00,0.0,0.0,0.0,3.12,2.66
2023-03-24 06:00:00+01:00,37.33,76.29,32.47,3.02,2.5
2023-03-24 07:00:00+01:00,111.12,111.42,83.06,3.06,2.47
2023-03-24 08:00:00+01:00,231.15,147.7,180.58,3.29,2.28
2023-03-24 09:00:00+01:00,211.85,78.16,164.77,3.57,1.94
2023-03-24 10:00:00+01:00,142.7,0.0,122.49,3.86,1.67
2023-03-24 11:00:00+01:00,123.95,5.52,106.59,4.26,1.75
2023-03-24 12:00:00+01:00,86.12,0.32,74.55,4.44,2.18
2023-03-24 13:00:00+01:00,199.6,0.13,171.33,4.28,2.55
2023-03-24 14:00:00+01:00,170.6,0.0,145.24,4.09,2.43
2023-03-24 15:00:00+01:00,123.9,0.0,105.88,4.19,2.07
2023-03-24 16:00:00+01:00,55.62,67.02,45.86,4.18,1.31
2023-03-24 17:00:00+01:00,19.48,25.83,17.67,3.95,1.43
2023-03-24 18:00:00+01:00,0.0,0.0,0.0,4.36,1.7
2023-03-24 19:00:00+01:00,0.0,0.0,0.0,4.76,2.37
2023-03-24 20:00:00+01:00,0.0,0.0,0.0,4.02,2.78
2023-03-24 21:00:00+01:00,0.0,0.0,0.0,3.18,3.25
2023-03-24 22:00:00+01:00,0.0,0.0,0.0,2.3,3.44
2023-03-24 23:00:00+01:00,0.0,0.0,0.0,1.75,3.43
2023-03-25 00:00:00+01:00,0.0,0.0,0.0,1.38,2.97
2023-03-25 01:00:00+01:00,0.0,0.0,0.0,1.04,2.27
2023-03-25 02:00:00+01:00,0.0,0.0,0.0,0.62,1.65
2023-03-25 03:00:00+01:00,0.0,0.0,0.0,0.17,1.17
2023-03-25 04:00:00+01:00,0.0,0.0,0.0,-0.33,1.24
2023-03-25 05:00:00+01:00,0.0,0.0,0.0,-0.84,1.84
2023-03-25 06:00:00+01:00,10.48,6.98,9.6,-0.97,2.14
2023-03-25 07:00:00+01:00,43.2,8.67,37.68,-0.81,2.55
2023-03-25 08:00:00+01:00,68.1,10.35,57.24,-0.45,2.78
2023-03-25 09:00:00+01:00,89.3,11.07,74.44,0.15,2.78
2023-03-25 10:00:00+01:00,116.72,31.68,91.81,0.69,2.67
2023-03-25 11:00:00+01:00,173.23,52.48,136.11,0.95,2.49
2023-03-25 12:00:00+01:00,124.57,4.36,107.3,1.0,2.55
2023-03-25 13:00:00+01:00,141.55,43.14,112.61,0.91,2.84
2023-03-25 14:00:00+01:00,192.68,259.02,109.03,0.67,3.16
2023-03-25 15:00:00+01:00,139.0,287.92,70.5,0.16,3.44
2023-03-25 16:00:00+01:00,88.9,170.11,56.19,-0.52,3.61
2023-03-25 17:00:00+01:00,33.65,116.87,25.09,-1.28,3.5
2023-03-25 18:00:00+01:00,0.0,0.0,0.0,-2.02,3.5
2023-03-25 19:00:00+01:00,0.0,0.0,0.0,-2.52,3.38
2023-03-25 20:00:00+01:00,0.0,0.0,0.0,-2.74,3.18
2023-03-25 21:00:00+01:00,0.0,0.0,0.0,-2.89,3.13
2023-03-25 22:00:00+01:00,0.0,0.0,0.0,-3.05,3.07
2023-03-25 23:00:00+01:00,0.0,0.0,0.0,-3.28,3.01
2023-03-26 00:00:00+01:00,0.0,0.0,0.0,-3.67,2.95
2023-03-26 01:00:00+01:00,0.0,0.0,0.0,-3.95,2.92
2023-03-26 03:00:00+02:00,0.0,0.0,0.0,-4.21,2.93
2023-03-26 04:00:00+02:00,0.0,0.0,0.0,-4.43,2.94
2023-03-26 05:00:00+02:00,0.0,0.0,0.0,-4.69,2.91
2023-03-26 06:00:00+02:00,0.0,0.0,0.0,-4.82,3.0
2023-03-26 07:00:00+02:00,27.15,47.27,23.68,-3.99,3.03
2023-03-26 08:00:00+02:00,67.03,53.49,55.11,-2.32,3.53
2023-03-26 09:00:00+02:00,111.47,66.89,89.3,-1.17,3.86
2023-03-26 10:00:00+02:00,155.82,67.02,120.94,-0.16,3.8
2023-03-26 11:00:00+02:00,185.1,90.46,140.97,0.69,3.75
2023-03-26 12:00:00+02:00,165.73,0.0,144.29,1.18,3.7
2023-03-26 13:00:00+02:00,204.02,16.4,175.59,0.84,3.66
2023-03-26 14:00:00+02:00,180.62,44.44,145.46,0.22,3.67
2023-03-26 15:00:00+02:00,149.25,34.4,125.17,-0.37,3.72
2023-03-26 16:00:00+02:00,107.57,29.63,88.86,-1.02,3.69
2023-03-26 17:00:00+02:00,62.92,23.67,53.0,-1.63,3.57
2023-03-26 18:00:00+02:00,27.17,12.03,24.27,-2.27,3.6
2023-03-26 19:00:00+02:00,0.0,0.0,0.0,-2.69,3.52
2023-03-26 20:00:00+02:00,0.0,0.0,0.0,-2.85,3.42
2023-03-26 21:00:00+02:00,0.0,0.0,0.0,-2.93,3.35
2023-03-26 22:00:00+02:00,0.0,0.0,0.0,-3.01,3.31
2023-03-26 23:00:00+02:00,0.0,0.0,0.0,-3.12,3.36
2023-03-27 00:00:00+02:00,0.0,0.0,0.0,-3.26,3.52
2023-03-27 01:00:00+02:00,0.0,0.0,0.0,-3.48,3.6
2023-03-27 02:00:00+02:00,0.0,0.0,0.0,-3.7,3.72
2023-03-27 03:00:00+02:00,0.0,0.0,0.0,-3.97,3.83
2023-03-27 04:00:00+02:00,0.0,0.0,0.0,-4.36,3.85
2023-03-27 05:00:00+02:00,0.0,0.0,0.0,-4.91,3.74
2023-03-27 06:00:00+02:00,0.0,0.0,0.0,-5.54,3.77
2023-03-27 07:00:00+02:00,25.7,72.02,20.19,-5.1,3.86
2023-03-27 08:00:00+02:00,69.3,94.06,51.39,-4.2,4.13
2023-03-27 09:00:00+02:00,160.45,176.41,103.44,-3.35,4.32
2023-03-27 10:00:00+02:00,216.77,224.89,129.34,-2.63,4.45
2023-03-27 11:00:00+02:00,267.3,307.51,131.94,-2.19,4.62
2023-03-27 12:00:00+02:00,221.6,23.06,183.56,-2.09,4.8
2023-03-27 13:00:00+02:00,194.7,0.0,168.87,-2.31,4.97
2023-03-27 14:00:00+02:00,184.77,0.83,161.44,-2.57,5.11
2023-03-27 15:00:00+02:00,129.15,43.37,106.37,-2.62,5.09
2023-03-27 16:00:00+02:00,91.43,27.34,75.23,-2.72,5.06
2023-03-27 17:00:00+02:00,51.53,13.99,44.26,-2.94,4.97
2023-03-27 18:00:00+02:00,21.75,5.34,19.65,-3.16,4.92
2023-03-27 19:00:00+02:00,0.0,0.0,0.0,-3.35,4.95
2023-03-27 20:00:00+02:00,0.0,0.0,0.0,-3.48,4.95
2023-03-27 21:00:00+02:00,0.0,0.0,0.0,-3.59,4.92
2023-03-27 22:00:00+02:00,0.0,0.0,0.0,-3.63,4.88
2023-03-27 23:00:00+02:00,0.0,0.0,0.0,-3.67,4.96
2023-03-28 00:00:00+02:00,0.0,0.0,0.0,-3.71,5.03
2023-03-28 01:00:00+02:00,0.0,0.0,0.0,-3.79,5.03
2023-03-28 02:00:00+02:00,0.0,0.0,0.0,-3.91,4.99
2023-03-28 03:00:00+02:00,0.0,0.0,0.0,-4.08,4.94
2023-03-28 04:00:00+02:00,0.0,0.0,0.0,-4.31,4.85
2023-03-28 05:00:00+02:00,0.0,0.0,0.0,-4.59,4.76
2023-03-28 06:00:00+02:00,0.0,0.0,0.0,-4.86,4.68
2023-03-28 07:00:00+02:00,39.97,68.81,29.14,-4.95,4.57
2023-03-28 08:00:00+02:00,123.15,236.1,76.55,-4.65,4.49
2023-03-28 09:00:00+02:00,283.5,441.21,139.58,-3.96,4.49
2023-03-28 10:00:00+02:00,383.1,547.45,149.3,-2.98,4.55
2023-03-28 11:00:00+02:00,467.58,648.2,162.36,-1.86,4.51
2023-03-28 12:00:00+02:00,494.02,593.8,183.47,-0.82,4.46
2023-03-28 13:00:00+02:00,536.3,691.4,175.99,-0.09,4.34
2023-03-28 14:00:00+02:00,493.85,695.87,152.19,0.34,4.11
2023-03-28 15:00:00+02:00,424.6,628.63,153.19,0.48,3.8
2023-03-28 16:00:00+02:00,320.6,593.06,130.04,0.35,3.38
2023-03-28 17:00:00+02:00,156.77,388.78,73.54,-0.09,2.74
2023-03-28 18:00:00+02:00,74.8,282.16,43.4,-1.6,2.17
2023-03-28 19:00:00+02:00,0.0,0.0,0.0,-3.78,2.27
2023-03-28 20:00:00+02:00,0.0,0.0,0.0,-4.65,2.28
2023-03-28 21:00:00+02:00,0.0,0.0,0.0,-5.03,2.26
2023-03-28 22:00:00+02:00,0.0,0.0,0.0,-5.06,2.0
2023-03-28 23:00:00+02:00,0.0,0.0,0.0,-5.04,1.65
2023-03-29 00:00:00+02:00,0.0,0.0,0.0,-5.24,1.3
2023-03-29 01:00:00+02:00,0.0,0.0,0.0,-5.65,1.1
2023-03-29 02:00:00+02:00,0.0,0.0,0.0,-6.39,1.31
2023-03-29 03:00:00+02:00,0.0,0.0,0.0,-7.26,1.75
2023-03-29 04:00:00+02:00,0.0,0.0,0.0,-7.0,1.88
2023-03-29 05:00:00+02:00,0.0,0.0,0.0,-6.19,2.22
2023-03-29 06:00:00+02:00,0.0,0.0,0.0,-5.63,2.39
2023-03-29 07:00:00+02:00,42.15,43.48,34.57,-4.89,2.46
2023-03-29 08:00:00+02:00,92.0,104.97,67.08,-4.18,2.47
2023-03-29 09:00:00+02:00,188.38,187.11,134.0,-3.55,2.77
2023-03-29 10:00:00+02:00,290.5,297.72,176.14,-2.96,3.47
2023-03-29 11:00:00+02:00,335.23,333.49,163.29,-2.53,3.71
2023-03-29 12:00:00+02:00,219.55,2.46,191.83,-2.19,3.87
2023-03-29 13:00:00+02:00,238.45,189.02,151.02,-1.96,3.82
2023-03-29 14:00:00+02:00,300.45,298.05,146.6,-1.89,3.74
2023-03-29 15:00:00+02:00,254.68,316.66,138.44,-1.99,3.78
2023-03-29 16:00:00+02:00,190.75,237.31,114.5,-2.18,3.8
2023-03-29 17:00:00+02:00,92.18,220.78,53.62,-2.46,3.55
2023-03-29 18:00:00+02:00,40.38,140.55,25.62,-2.92,3.13
2023-03-29 19:00:00+02:00,0.0,0.0,0.0,-3.92,2.83
2023-03-29 20:00:00+02:00,0.0,0.0,0.0,-4.87,2.67
2023-03-29 21:00:00+02:00,0.0,0.0,0.0,-6.41,2.44
2023-03-29 22:00:00+02:00,0.0,0.0,0.0,-7.37,2.45
2023-03-29 23:00:00+02:00,0.0,0.0,0.0,-8.06,2.53
2023-03-30 00:00:00+02:00,0.0,0.0,0.0,-8.45,2.51
2023-03-30 01:00:00+02:00,0.0,0.0,0.0,-8.58,2.45
2023-03-30 02:00:00+02:00,0.0,0.0,0.0,-8.98,2.38
2023-03-30 03:00:00+02:00,0.0,0.0,0.0,-9.25,2.38
2023-03-30 04:00:00+02:00,0.0,0.0,0.0,-9.1,2.15
2023-03-30 05:00:00+02:00,0.0,0.0,0.0,-9.3,1.85
2023-03-30 06:00:00+02:00,5.2,47.42,5.98,-9.46,1.65
2023-03-30 07:00:00+02:00,74.72,290.34,37.37,-8.76,1.6
2023-03-30 08:00:00+02:00,166.85,462.12,68.91,-6.21,1.49
2023-03-30 09:00:00+02:00,284.58,543.04,116.06,-4.16,1.58
2023-03-30 10:00:00+02:00,347.15,552.13,128.65,-2.43,1.68
2023-03-30 11:00:00+02:00,404.88,505.78,173.43,-1.1,1.82
2023-03-30 12:00:00+02:00,457.35,428.09,233.0,-0.22,1.95
2023-03-30 13:00:00+02:00,415.65,419.75,201.32,0.44,2.0
2023-03-30 14:00:00+02:00,388.85,319.23,228.63,0.75,2.02
2023-03-30 15:00:00+02:00,306.58,381.69,165.78,0.83,2.13
2023-03-30 16:00:00+02:00,238.93,301.73,151.67,0.73,2.2
2023-03-30 17:00:00+02:00,119.32,112.29,90.08,0.46,2.08
2023-03-30 18:00:00+02:00,44.08,54.07,35.73,-0.22,2.17
2023-03-30 19:00:00+02:00,3.33,7.91,4.55,-1.15,2.28
2023-03-30 20:00:00+02:00,0.0,0.0,0.0,-1.57,2.34
2023-03-30 21:00:00+02:00,0.0,0.0,0.0,-1.9,2.25
2023-03-30 22:00:00+02:00,0.0,0.0,0.0,-2.81,2.18
2023-03-30 23:00:00+02:00,0.0,0.0,0.0,-3.59,2.37
2023-03-31 00:00:00+02:00,0.0,0.0,0.0,-4.1,2.54
2023-03-31 01:00:00+02:00,0.0,0.0,0.0,-4.31,2.59
2023-03-31 02:00:00+02:00,0.0,0.0,0.0,-4.38,2.6
2023-03-31 03:00:00+02:00,0.0,0.0,0.0,-4.22,2.7
2023-03-31 04:00:00+02:00,0.0,0.0,0.0,-3.99,2.75
2023-03-31 05:00:00+02:00,0.0,0.0,0.0,-3.86,2.76
2023-03-31 06:00:00+02:00,5.72,12.4,7.65,-3.96,2.82
2023-03-31 07:00:00+02:00,74.6,154.06,54.23,-3.69,2.91
2023-03-31 08:00:00+02:00,193.9,332.86,117.17,-3.04,2.94
2023-03-31 09:00:00+02:00,353.67,597.84,145.41,-2.18,3.32
2023-03-31 10:00:00+02:00,460.75,676.05,151.73,-1.34,3.52
2023-03-31 11:00:00+02:00,546.4,735.92,160.76,-0.52,3.54
2023-03-31 12:00:00+02:00,577.1,827.92,201.7,0.28,3.53
2023-03-31 13:00:00+02:00,544.55,628.67,196.26,0.82,3.53
2023-03-31 14:00:00+02:00,525.45,673.3,179.21,1.03,3.46
2023-03-31 15:00:00+02:00,429.35,689.1,143.31,1.01,3.43
2023-03-31 16:00:00+02:00,325.75,594.67,125.87,0.82,3.34
2023-03-31 17:00:00+02:00,199.12,530.85,85.46,0.35,3.13
2023-03-31 18:00:00+02:00,79.22,302.07,42.02,-0.69,2.79
2023-03-31 19:00:00+02:00,5.3,50.73,6.63,-3.31,2.63
2023-03-31 20:00:00+02:00,0.0,0.0,0.0,-4.76,2.83
2023-03-31 21:00:00+02:00,0.0,0.0,0.0,-5.74,2.97
2023-03-31 22:00:00+02:00,0.0,0.0,0.0,-6.41,2.93
2023-03-31 23:00:00+02:00,0.0,0.0,0.0,-6.98,2.92
2023-04-01 00:00:00+02:00,0.0,0.0,0.0,-7.47,2.91
2023-04-01 01:00:00+02:00,0.0,0.0,0.0,-7.82,2.92
2023-04-01 02:00:00+02:00,0.0,0.0,0.0,-8.03,2.9
2023-04-01 03:00:00+02:00,0.0,0.0,0.0,-8.32,2.9
2023-04-01 04:00:00+02:00,0.0,0.0,0.0,-8.41,3.05
2023-04-01 05:00:00+02:00,0.0,0.0,0.0,-8.33,3.08
2023-04-01 06:00:00+02:00,7.0,42.65,7.84,-7.88,3.11
2023-04-01 07:00:00+02:00,83.8,347.05,36.82,-5.37,2.73
2023-04-01 08:00:00+02:00,203.12,575.0,63.04,-2.68,2.6
2023-04-01 09:00:00+02:00,324.1,685.44,84.57,-0.75,3.02
2023-04-01 10:00:00+02:00,453.98,811.11,98.46,0.71,3.19
2023-04-01 11:00:00+02:00,568.83,921.68,96.36,1.6,3.0
2023-04-01 12:00:00+02:00,578.85,803.52,127.22,2.47,3.09
2023-04-01 13:00:00+02:00,600.4,847.77,125.81,3.22,3.25
2023-04-01 14:00:00+02:00,497.83,818.92,96.54,3.65,3.43
2023-04-01 15:00:00+02:00,409.67,757.77,87.22,3.7,3.46
2023-04-01 16:00:00+02:00,308.3,659.89,78.82,3.3,3.31
2023-04-01 17:00:00+02:00,201.4,603.45,60.19,2.36,2.96
2023-04-01 18:00:00+02:00,84.12,331.4,37.48,0.73,2.39
2023-04-01 19:00:00+02:00,6.62,54.97,6.97,-1.99,2.37
2023-04-01 20:00:00+02:00,0.0,0.0,0.0,-2.81,2.48
2023-04-01 21:00:00+02:00,0.0,0.0,0.0,-3.2,2.49
2023-04-01 22:00:00+02:00,0.0,0.0,0.0,-3.54,2.45
2023-04-01 23:00:00+02:00,0.0,0.0,0.0,-3.78,2.47
2023-04-02 00:00:00+02:00,0.0,0.0,0.0,-3.91,2.49
2023-04-02 01:00:00+02:00,0.0,0.0,0.0,-3.98,2.51
2023-04-02 02:00:00+02:00,0.0,0.0,0.0,-4.02,2.5
2023-04-02 03:00:00+02:00,0.0,0.0,0.0,-4.33,2.41
2023-04-02 04:00:00+02:00,0.0,0.0,0.0,-4.87,2.43
2023-04-02 05:00:00+02:00,0.0,0.0,0.0,-5.22,2.41
2023-04-02 06:00:00+02:00,8.65,81.86,7.75,-5.4,2.42
2023-04-02 07:00:00+02:00,90.8,396.1,36.74,-3.62,2.34
2023-04-02 08:00:00+02:00,214.77,567.13,61.48,-1.61,1.79
2023-04-02 09:00:00+02:00,332.88,743.4,75.75,0.79,2.18
2023-04-02 10:00:00+02:00,459.58,821.84,85.13,2.1,2.62
2023-04-02 11:00:00+02:00,573.72,898.92,96.3,2.84,2.9
2023-04-02 12:00:00+02:00,571.65,740.16,157.99,3.31,3.05
2023-04-02 13:00:00+02:00,488.17,513.71,214.08,3.46,3.15
2023-04-02 14:00:00+02:00,484.0,651.14,159.22,3.14,3.15
2023-04-02 15:00:00+02:00,409.65,592.08,142.48,2.79,3.03
2023-04-02 16:00:00+02:00,311.45,549.63,123.0,2.45,2.76
2023-04-02 17:00:00+02:00,209.75,520.1,87.26,1.84,2.47
2023-04-02 18:00:00+02:00,87.7,330.77,45.03,0.68,2.19
2023-04-02 19:00:00+02:00,7.82,51.44,9.3,-1.84,2.23
2023-04-02 20:00:00+02:00,0.0,0.0,0.0,-2.77,2.29
2023-04-02 21:00:00+02:00,0.0,0.0,0.0,-3.09,2.21
2023-04-02 22:00:00+02:00,0.0,0.0,0.0,-3.47,2.06
2023-04-02 23:00:00+02:00,0.0,0.0,0.0,-3.83,1.98
2023-04-03 00:00:00+02:00,0.0,0.0,0.0,-4.06,2.0
2023-04-03 01:00:00+02:00,0.0,0.0,0.0,-4.19,2.1
2023-04-03 02:00:00+02:00,0.0,0.0,0.0,-4.27,2.23
2023-04-03 03:00:00+02:00,0.0,0.0,0.0,-4.76,2.19
2023-04-03 04:00:00+02:00,0.0,0.0,0.0,-5.52,2.19
2023-04-03 05:00:00+02:00,0.0,0.0,0.0,-6.07,2.21
2023-04-03 06:00:00+02:00,10.55,83.1,9.32,-6.2,2.21
2023-04-03 07:00:00+02:00,101.95,466.53,37.8,-4.85,2.04
2023-04-03 08:00:00+02:00,237.32,712.18,56.98,-3.06,1.63
2023-04-03 09:00:00+02:00,344.9,741.68,70.51,-0.7,1.86
2023-04-03 10:00:00+02:00,474.85,865.1,73.88,0.99,1.8
2023-04-03 11:00:00+02:00,586.05,952.93,70.35,2.29,1.63
2023-04-03 12:00:00+02:00,550.85,715.18,153.13,3.23,1.37
2023-04-03 13:00:00+02:00,559.4,707.79,156.55,3.94,1.3
2023-04-03 14:00:00+02:00,548.65,828.18,123.05,4.29,1.37
2023-04-03 15:00:00+02:00,446.33,786.21,97.28,4.3,1.46
2023-04-03 16:00:00+02:00,336.0,663.03,96.03,4.11,1.29
2023-04-03 17:00:00+02:00,225.35,583.61,77.05,3.72,0.84
2023-04-03 18:00:00+02:00,94.85,356.48,48.05,2.97,0.74
2023-04-03 19:00:00+02:00,8.98,56.82,10.09,2.34,0.47
2023-04-03 20:00:00+02:00,0.0,0.0,0.0,2.05,0.37
2023-04-03 21:00:00+02:00,0.0,0.0,0.0,1.74,0.49
2023-04-03 22:00:00+02:00,0.0,0.0,0.0,1.34,0.63
2023-04-03 23:00:00+02:00,0.0,0.0,0.0,1.07,0.64
2023-04-04 00:00:00+02:00,0.0,0.0,0.0,0.94,0.57
2023-04-04 01:00:00+02:00,0.0,0.0,0.0,0.84,0.68
2023-04-04 02:00:00+02:00,0.0,0.0,0.0,0.5,0.96
2023-04-04 03:00:00+02:00,0.0,0.0,0.0,-0.02,1.27
2023-04-04 04:00:00+02:00,0.0,0.0,0.0,-0.52,1.47
2023-04-04 05:00:00+02:00,0.0,0.0,0.0,-1.01,1.48
2023-04-04 06:00:00+02:00,10.6,36.69,12.1,-1.43,1.39
2023-04-04 07:00:00+02:00,77.75,108.05,57.42,-0.85,1.05
2023-04-04 08:00:00+02:00,163.38,169.17,114.97,0.13,0.95
2023-04-04 09:00:00+02:00,237.05,250.34,155.89,1.8,1.07
2023-04-04 10:00:00+02:00,284.15,438.57,162.0,2.99,1.22
2023-04-04 11:00:00+02:00,381.52,34.83,328.96,3.88,1.31
2023-04-04 12:00:00+02:00,400.5,59.28,339.3,4.66,1.4
2023-04-04 13:00:00+02:00,347.12,526.78,153.16,5.22,1.48
2023-04-04 14:00:00+02:00,364.7,114.58,277.82,5.27,1.53
2023-04-04 15:00:00+02:00,268.5,454.9,108.92,5.09,1.41
2023-04-04 16:00:00+02:00,214.1,427.92,90.59,4.76,1.13
2023-04-04 17:00:00+02:00,146.98,358.34,61.06,3.87,1.05
2023-04-04 18:00:00+02:00,69.97,287.43,37.27,2.11,1.64
2023-04-04 19:00:00+02:00,8.77,69.71,8.9,0.51,2.1
2023-04-04 20:00:00+02:00,0.0,0.0,0.0,-0.25,2.16
2023-04-04 21:00:00+02:00,0.0,0.0,0.0,-0.57,2.15
2023-04-04 22:00:00+02:00,0.0,0.0,0.0,-0.65,2.12
2023-04-04 23:00:00+02:00,0.0,0.0,0.0,-0.88,1.87
2023-04-05 00:00:00+02:00,0.0,0.0,0.0,-0.2,1.68
2023-04-05 01:00:00+02:00,0.0,0.0,0.0,-0.37,1.63
2023-04-05 02:00:00+02:00,0.0,0.0,0.0,-0.74,1.49
2023-04-05 03:00:00+02:00,0.0,0.0,0.0,-0.9,1.41
2023-04-05 04:00:00+02:00,0.0,0.0,0.0,-1.08,1.37
